STATE,COUNTY,TRACT,BLOCK,GEOID,AREALAND,2020_HOU,2020_POP,2020_UACE,2020_UA_NAME
49,35,113408,3010,4.90351E+14,18307,18,74,78499,"Salt Lake City, UT"
49,35,113408,3011,4.90351E+14,11473,11,47,78499,"Salt Lake City, UT"
49,35,113408,3012,4.90351E+14,70347,70,257,78499,"Salt Lake City, UT"
49,35,113408,3013,4.90351E+14,7203,5,27,78499,"Salt Lake City, UT"
49,35,113408,3014,4.90351E+14,40775,30,125,78499,"Salt Lake City, UT"
49,35,113408,3015,4.90351E+14,33514,30,113,78499,"Salt Lake City, UT"
49,35,113408,3016,4.90351E+14,23315,17,78,78499,"Salt Lake City, UT"
49,35,113408,3017,4.90351E+14,66701,28,118,78499,"Salt Lake City, UT"
49,35,113408,3018,4.90351E+14,14767,14,52,78499,"Salt Lake City, UT"
49,35,113408,3019,4.90351E+14,20851,16,67,78499,"Salt Lake City, UT"
49,35,113409,1000,4.90351E+14,10962,2,19,78499,"Salt Lake City, UT"
49,35,113409,1001,4.90351E+14,29838,16,58,78499,"Salt Lake City, UT"
49,35,113409,1002,4.90351E+14,19917,7,44,78499,"Salt Lake City, UT"
49,35,113409,1003,4.90351E+14,330925,23,88,78499,"Salt Lake City, UT"
49,35,113409,1004,4.90351E+14,18872,15,51,78499,"Salt Lake City, UT"
49,35,113409,1005,4.90351E+14,568553,92,303,78499,"Salt Lake City, UT"
49,35,113409,1006,4.90351E+14,69022,96,294,78499,"Salt Lake City, UT"
49,35,113409,1007,4.90351E+14,13319,14,55,78499,"Salt Lake City, UT"
49,35,113409,1008,4.90351E+14,15924,22,65,78499,"Salt Lake City, UT"
49,35,113409,1009,4.90351E+14,26964,13,63,78499,"Salt Lake City, UT"
49,35,113409,1010,4.90351E+14,45033,42,169,78499,"Salt Lake City, UT"
49,35,113409,1011,4.90351E+14,89750,56,177,78499,"Salt Lake City, UT"
49,35,113409,1012,4.90351E+14,60761,2,28,78499,"Salt Lake City, UT"
49,35,113409,2000,4.90351E+14,146768,76,303,78499,"Salt Lake City, UT"
49,35,113409,2001,4.90351E+14,65975,67,247,78499,"Salt Lake City, UT"
49,35,113409,2002,4.90351E+14,36296,28,81,78499,"Salt Lake City, UT"
49,35,113409,2003,4.90351E+14,30906,34,103,78499,"Salt Lake City, UT"
49,35,113409,2004,4.90351E+14,34099,33,139,78499,"Salt Lake City, UT"
49,35,113409,2005,4.90351E+14,22082,23,90,78499,"Salt Lake City, UT"
49,35,113409,2006,4.90351E+14,50465,46,170,78499,"Salt Lake City, UT"
49,35,113409,2007,4.90351E+14,24437,22,91,78499,"Salt Lake City, UT"
49,35,113409,2008,4.90351E+14,32513,33,120,78499,"Salt Lake City, UT"
49,35,113409,2009,4.90351E+14,50820,49,180,78499,"Salt Lake City, UT"
49,35,113409,2010,4.90351E+14,85992,58,174,78499,"Salt Lake City, UT"
49,35,113409,2011,4.90351E+14,15557,14,68,78499,"Salt Lake City, UT"
49,35,113409,2012,4.90351E+14,17622,15,49,78499,"Salt Lake City, UT"
49,35,113409,3000,4.90351E+14,189922,66,208,78499,"Salt Lake City, UT"
49,35,113409,3001,4.90351E+14,66558,70,238,78499,"Salt Lake City, UT"
49,35,113409,3002,4.90351E+14,39593,36,117,78499,"Salt Lake City, UT"
49,35,113409,3003,4.90351E+14,20689,20,60,78499,"Salt Lake City, UT"
49,35,113409,3004,4.90351E+14,61291,51,201,78499,"Salt Lake City, UT"
49,35,113409,3005,4.90351E+14,20038,18,61,78499,"Salt Lake City, UT"
49,35,113409,3006,4.90351E+14,14184,15,75,78499,"Salt Lake City, UT"
49,35,113409,3007,4.90351E+14,15214,16,49,78499,"Salt Lake City, UT"
49,35,113409,3008,4.90351E+14,39222,38,167,78499,"Salt Lake City, UT"
49,35,113409,3009,4.90351E+14,80340,44,135,78499,"Salt Lake City, UT"
49,35,113409,3010,4.90351E+14,21213,20,96,78499,"Salt Lake City, UT"
49,35,113409,3011,4.90351E+14,30402,27,86,78499,"Salt Lake City, UT"
49,35,113409,3012,4.90351E+14,13069,14,57,78499,"Salt Lake City, UT"
49,35,113409,3013,4.90351E+14,18778,18,63,78499,"Salt Lake City, UT"
49,35,113409,3014,4.90351E+14,20550,20,94,78499,"Salt Lake City, UT"
49,35,113409,3015,4.90351E+14,34625,31,113,78499,"Salt Lake City, UT"
49,35,113410,1000,4.90351E+14,66642,49,195,78499,"Salt Lake City, UT"
49,35,113410,1001,4.90351E+14,57454,50,165,78499,"Salt Lake City, UT"
49,35,113410,1002,4.90351E+14,42179,39,149,78499,"Salt Lake City, UT"
49,35,113410,1003,4.90351E+14,115107,58,222,78499,"Salt Lake City, UT"
49,35,113410,1004,4.90351E+14,59232,52,184,78499,"Salt Lake City, UT"
49,35,113410,1005,4.90351E+14,44199,39,127,78499,"Salt Lake City, UT"
49,35,113410,1006,4.90351E+14,18372,17,72,78499,"Salt Lake City, UT"
49,35,113410,1007,4.90351E+14,29646,30,108,78499,"Salt Lake City, UT"
49,35,113410,1008,4.90351E+14,12883,12,53,78499,"Salt Lake City, UT"
49,35,113410,1009,4.90351E+14,12754,12,63,78499,"Salt Lake City, UT"
49,35,113410,1010,4.90351E+14,50975,45,141,78499,"Salt Lake City, UT"
49,35,113410,1011,4.90351E+14,12808,12,57,78499,"Salt Lake City, UT"
49,35,113410,1012,4.90351E+14,94239,65,237,78499,"Salt Lake City, UT"
49,35,113410,1013,4.90351E+14,30741,28,112,78499,"Salt Lake City, UT"
49,35,113410,1014,4.90351E+14,62571,53,222,78499,"Salt Lake City, UT"
49,35,113410,1015,4.90351E+14,21258,21,92,78499,"Salt Lake City, UT"
49,35,113410,1016,4.90351E+14,43869,9,55,78499,"Salt Lake City, UT"
49,35,113410,1017,4.90351E+14,20033,14,70,78499,"Salt Lake City, UT"
49,35,113410,2000,4.90351E+14,304328,208,594,78499,"Salt Lake City, UT"
49,35,113410,2001,4.90351E+14,25363,22,73,78499,"Salt Lake City, UT"
49,35,113410,2002,4.90351E+14,42855,37,158,78499,"Salt Lake City, UT"
49,35,113410,2003,4.90351E+14,35177,29,91,78499,"Salt Lake City, UT"
49,35,113410,2004,4.90351E+14,34884,27,106,78499,"Salt Lake City, UT"
49,35,113410,2005,4.90351E+14,165825,100,370,78499,"Salt Lake City, UT"
49,35,113410,2006,4.90351E+14,13028,10,37,78499,"Salt Lake City, UT"
49,35,113410,2007,4.90351E+14,15459,14,65,78499,"Salt Lake City, UT"
49,35,113410,2008,4.90351E+14,12558,10,39,78499,"Salt Lake City, UT"
49,35,113410,3000,4.90351E+14,27433,26,99,78499,"Salt Lake City, UT"
49,35,113410,3001,4.90351E+14,31752,31,122,78499,"Salt Lake City, UT"
49,35,113410,3002,4.90351E+14,32565,33,122,78499,"Salt Lake City, UT"
49,35,113410,3003,4.90351E+14,34706,27,88,78499,"Salt Lake City, UT"
49,35,113410,3004,4.90351E+14,40860,39,136,78499,"Salt Lake City, UT"
49,35,113410,3005,4.90351E+14,37342,34,112,78499,"Salt Lake City, UT"
49,35,113410,3006,4.90351E+14,28112,26,76,78499,"Salt Lake City, UT"
49,35,113410,3007,4.90351E+14,96551,58,205,78499,"Salt Lake City, UT"
49,35,113410,3008,4.90351E+14,65006,59,240,78499,"Salt Lake City, UT"
49,35,113410,3009,4.90351E+14,29630,28,112,78499,"Salt Lake City, UT"
49,35,113410,3010,4.90351E+14,19934,21,62,78499,"Salt Lake City, UT"
49,35,113410,3011,4.90351E+14,43909,36,90,78499,"Salt Lake City, UT"
49,35,113410,3012,4.90351E+14,37558,36,108,78499,"Salt Lake City, UT"
49,35,113410,3013,4.90351E+14,56569,41,130,78499,"Salt Lake City, UT"
49,35,113410,3014,4.90351E+14,10146,9,29,78499,"Salt Lake City, UT"
49,35,113410,3015,4.90351E+14,22400,20,92,78499,"Salt Lake City, UT"
49,35,113410,3016,4.90351E+14,36931,11,64,78499,"Salt Lake City, UT"
49,35,113410,4000,4.90351E+14,135337,15,46,78499,"Salt Lake City, UT"
49,35,113410,4001,4.90351E+14,88871,107,234,78499,"Salt Lake City, UT"
49,35,113410,4002,4.90351E+14,10840,12,36,78499,"Salt Lake City, UT"
49,35,113410,4003,4.90351E+14,2656,4,26,78499,"Salt Lake City, UT"
49,35,113410,4004,4.90351E+14,45459,40,155,78499,"Salt Lake City, UT"
49,35,113410,4005,4.90351E+14,44395,39,116,78499,"Salt Lake City, UT"
49,35,113410,4006,4.90351E+14,51595,33,95,78499,"Salt Lake City, UT"
49,35,113410,4007,4.90351E+14,29895,25,87,78499,"Salt Lake City, UT"
49,35,113410,4008,4.90351E+14,15253,12,47,78499,"Salt Lake City, UT"
49,35,113410,4009,4.90351E+14,43120,37,103,78499,"Salt Lake City, UT"
49,35,113410,4010,4.90351E+14,39502,36,116,78499,"Salt Lake City, UT"
49,35,113411,1000,4.90351E+14,200066,1,9,78499,"Salt Lake City, UT"
49,35,113411,1001,4.90351E+14,101959,34,124,78499,"Salt Lake City, UT"
49,35,113411,1002,4.90351E+14,15753,14,43,78499,"Salt Lake City, UT"
49,35,113411,1003,4.90351E+14,29443,21,78,78499,"Salt Lake City, UT"
49,35,113411,1004,4.90351E+14,17891,16,49,78499,"Salt Lake City, UT"
49,35,113411,1005,4.90351E+14,28305,14,50,78499,"Salt Lake City, UT"
49,35,113411,1006,4.90351E+14,43196,28,115,78499,"Salt Lake City, UT"
49,35,113411,1007,4.90351E+14,22682,20,73,78499,"Salt Lake City, UT"
49,35,113411,1008,4.90351E+14,23895,20,72,78499,"Salt Lake City, UT"
49,35,113411,1009,4.90351E+14,13486,12,39,78499,"Salt Lake City, UT"
49,35,113411,1010,4.90351E+14,16422,13,47,78499,"Salt Lake City, UT"
49,35,113411,1011,4.90351E+14,11794,10,43,78499,"Salt Lake City, UT"
49,35,113411,1012,4.90351E+14,25137,20,53,78499,"Salt Lake City, UT"
49,35,113411,1013,4.90351E+14,34883,26,100,78499,"Salt Lake City, UT"
49,35,113411,1014,4.90351E+14,33415,32,128,78499,"Salt Lake City, UT"
49,35,113411,1015,4.90351E+14,33631,26,103,78499,"Salt Lake City, UT"
49,35,113411,2000,4.90351E+14,17063,11,47,78499,"Salt Lake City, UT"
49,35,113411,2001,4.90351E+14,12157,12,29,78499,"Salt Lake City, UT"
49,35,113411,2002,4.90351E+14,32215,31,92,78499,"Salt Lake City, UT"
49,35,113411,2003,4.90351E+14,19947,19,56,78499,"Salt Lake City, UT"
49,35,113411,2004,4.90351E+14,76814,63,179,78499,"Salt Lake City, UT"
49,35,113411,2005,4.90351E+14,27448,27,84,78499,"Salt Lake City, UT"
49,35,113411,2006,4.90351E+14,107888,65,258,78499,"Salt Lake City, UT"
49,35,113411,2007,4.90351E+14,138427,85,287,78499,"Salt Lake City, UT"
49,35,113411,2008,4.90351E+14,27691,28,124,78499,"Salt Lake City, UT"
49,35,113411,2009,4.90351E+14,30757,31,105,78499,"Salt Lake City, UT"
49,35,113411,2010,4.90351E+14,43020,20,74,78499,"Salt Lake City, UT"
49,35,113411,2011,4.90351E+14,35464,33,135,78499,"Salt Lake City, UT"
49,35,113411,2012,4.90351E+14,16678,15,47,78499,"Salt Lake City, UT"
49,35,113411,2013,4.90351E+14,63126,51,165,78499,"Salt Lake City, UT"
49,35,113412,1000,4.90351E+14,26894,21,55,78499,"Salt Lake City, UT"
49,35,113412,1001,4.90351E+14,24760,20,80,78499,"Salt Lake City, UT"
49,35,113412,1002,4.90351E+14,25472,23,102,78499,"Salt Lake City, UT"
49,35,113412,1003,4.90351E+14,14028,13,59,78499,"Salt Lake City, UT"
49,35,113412,1004,4.90351E+14,30673,27,107,78499,"Salt Lake City, UT"
49,35,113412,1005,4.90351E+14,7852,5,39,78499,"Salt Lake City, UT"
49,35,113412,1006,4.90351E+14,15031,21,123,78499,"Salt Lake City, UT"
49,35,113412,1007,4.90351E+14,83748,93,321,78499,"Salt Lake City, UT"
49,35,113412,1008,4.90351E+14,32120,44,172,78499,"Salt Lake City, UT"
49,35,113412,1009,4.90351E+14,16112,14,52,78499,"Salt Lake City, UT"
49,35,113412,2000,4.90351E+14,33276,29,105,78499,"Salt Lake City, UT"
49,35,113412,2001,4.90351E+14,40174,43,196,78499,"Salt Lake City, UT"
49,35,113412,2002,4.90351E+14,360613,33,126,78499,"Salt Lake City, UT"
49,35,113412,2003,4.90351E+14,8526,8,43,78499,"Salt Lake City, UT"
49,35,113412,2004,4.90351E+14,158981,63,254,78499,"Salt Lake City, UT"
49,35,113412,2005,4.90351E+14,74545,72,251,78499,"Salt Lake City, UT"
49,35,113412,2006,4.90351E+14,83449,65,226,78499,"Salt Lake City, UT"
49,35,113412,2007,4.90351E+14,21544,20,58,78499,"Salt Lake City, UT"
49,35,113412,2008,4.90351E+14,11886,10,33,78499,"Salt Lake City, UT"
49,35,113412,2009,4.90351E+14,22499,4,43,78499,"Salt Lake City, UT"
49,35,113412,2010,4.90351E+14,25238,23,82,78499,"Salt Lake City, UT"
49,35,113412,2011,4.90351E+14,51212,35,135,78499,"Salt Lake City, UT"
49,35,113412,2012,4.90351E+14,42863,42,155,78499,"Salt Lake City, UT"
49,35,113412,2013,4.90351E+14,9711,10,41,78499,"Salt Lake City, UT"
49,35,113412,2014,4.90351E+14,9791,10,44,78499,"Salt Lake City, UT"
49,35,113412,2015,4.90351E+14,4412,3,21,78499,"Salt Lake City, UT"
49,35,113412,2016,4.90351E+14,69774,22,95,78499,"Salt Lake City, UT"
49,35,113413,1000,4.90351E+14,47347,32,115,78499,"Salt Lake City, UT"
49,35,113413,1001,4.90351E+14,32231,24,108,78499,"Salt Lake City, UT"
49,35,113413,1002,4.90351E+14,296693,141,461,78499,"Salt Lake City, UT"
49,35,113413,1003,4.90351E+14,270883,82,208,78499,"Salt Lake City, UT"
49,35,113413,1004,4.90351E+14,34376,30,76,78499,"Salt Lake City, UT"
49,35,113413,1005,4.90351E+14,24826,24,83,78499,"Salt Lake City, UT"
49,35,113413,1006,4.90351E+14,34331,29,76,78499,"Salt Lake City, UT"
49,35,113413,1007,4.90351E+14,40237,32,98,78499,"Salt Lake City, UT"
49,35,113413,1008,4.90351E+14,20374,18,81,78499,"Salt Lake City, UT"
49,35,113413,1009,4.90351E+14,153005,81,259,78499,"Salt Lake City, UT"
49,35,113413,1010,4.90351E+14,28817,19,88,78499,"Salt Lake City, UT"
49,35,113413,1011,4.90351E+14,34767,25,96,78499,"Salt Lake City, UT"
49,35,113413,1012,4.90351E+14,60902,21,103,78499,"Salt Lake City, UT"
49,35,113413,1013,4.90351E+14,73513,70,234,78499,"Salt Lake City, UT"
49,35,113413,1014,4.90351E+14,29465,27,87,78499,"Salt Lake City, UT"
49,35,113413,1015,4.90351E+14,48870,15,44,78499,"Salt Lake City, UT"
49,35,113413,1016,4.90351E+14,20943,20,72,78499,"Salt Lake City, UT"
49,35,113413,1017,4.90351E+14,22385,14,57,78499,"Salt Lake City, UT"
49,35,113413,1018,4.90351E+14,24913,21,84,78499,"Salt Lake City, UT"
49,35,113413,2000,4.90351E+14,63116,24,85,78499,"Salt Lake City, UT"
49,35,113413,2001,4.90351E+14,188599,133,405,78499,"Salt Lake City, UT"
49,35,113413,2002,4.90351E+14,16856,16,56,78499,"Salt Lake City, UT"
49,35,113413,2003,4.90351E+14,51928,35,133,78499,"Salt Lake City, UT"
49,35,113413,2004,4.90351E+14,23467,25,95,78499,"Salt Lake City, UT"
49,35,113413,2005,4.90351E+14,25376,25,82,78499,"Salt Lake City, UT"
49,35,113413,2006,4.90351E+14,20177,19,73,78499,"Salt Lake City, UT"
49,35,113413,2007,4.90351E+14,21998,22,80,78499,"Salt Lake City, UT"
49,35,113413,2008,4.90351E+14,17966,18,60,78499,"Salt Lake City, UT"
49,35,113413,2009,4.90351E+14,45773,38,121,78499,"Salt Lake City, UT"
49,35,113413,2010,4.90351E+14,17184,16,51,78499,"Salt Lake City, UT"
49,35,113413,3000,4.90351E+14,21560,23,98,78499,"Salt Lake City, UT"
49,35,113413,3001,4.90351E+14,53889,52,161,78499,"Salt Lake City, UT"
49,35,113413,3002,4.90351E+14,11964,12,71,78499,"Salt Lake City, UT"
49,35,113413,3003,4.90351E+14,48208,43,158,78499,"Salt Lake City, UT"
49,35,113413,3004,4.90351E+14,14933,10,30,78499,"Salt Lake City, UT"
49,35,113413,3005,4.90351E+14,33070,20,55,78499,"Salt Lake City, UT"
49,35,113413,3006,4.90351E+14,26386,30,96,78499,"Salt Lake City, UT"
49,35,113413,3007,4.90351E+14,34414,34,109,78499,"Salt Lake City, UT"
49,35,113413,3008,4.90351E+14,40894,40,128,78499,"Salt Lake City, UT"
49,35,113413,3009,4.90351E+14,27689,30,106,78499,"Salt Lake City, UT"
49,35,113413,3010,4.90351E+14,23492,24,84,78499,"Salt Lake City, UT"
49,35,113413,3011,4.90351E+14,13168,11,40,78499,"Salt Lake City, UT"
49,35,113413,3012,4.90351E+14,209200,100,361,78499,"Salt Lake City, UT"
49,35,113413,3013,4.90351E+14,19928,22,76,78499,"Salt Lake City, UT"
49,35,113413,3014,4.90351E+14,19254,20,66,78499,"Salt Lake City, UT"
49,35,113413,3015,4.90351E+14,34962,28,104,78499,"Salt Lake City, UT"
49,35,113413,3016,4.90351E+14,19049,19,73,78499,"Salt Lake City, UT"
49,35,113413,3017,4.90351E+14,22355,22,97,78499,"Salt Lake City, UT"
49,35,113413,3018,4.90351E+14,47947,45,178,78499,"Salt Lake City, UT"
49,35,113413,3019,4.90351E+14,16966,17,50,78499,"Salt Lake City, UT"
49,35,113413,3020,4.90351E+14,69348,63,168,78499,"Salt Lake City, UT"
49,35,113414,1000,4.90351E+14,211258,0,0,78499,"Salt Lake City, UT"
49,35,113414,1001,4.90351E+14,251900,30,118,78499,"Salt Lake City, UT"
49,35,113414,1002,4.90351E+14,12558,12,63,78499,"Salt Lake City, UT"
49,35,113414,1003,4.90351E+14,56634,44,174,78499,"Salt Lake City, UT"
49,35,113414,1004,4.90351E+14,86600,35,138,78499,"Salt Lake City, UT"
49,35,113414,1005,4.90351E+14,32961,31,82,78499,"Salt Lake City, UT"
49,35,113414,1006,4.90351E+14,24743,23,78,78499,"Salt Lake City, UT"
49,35,113414,1007,4.90351E+14,20827,20,98,78499,"Salt Lake City, UT"
49,35,113414,1008,4.90351E+14,36856,41,147,78499,"Salt Lake City, UT"
49,35,113414,1009,4.90351E+14,10596,10,47,78499,"Salt Lake City, UT"
49,35,113414,1010,4.90351E+14,27114,28,113,78499,"Salt Lake City, UT"
49,35,113414,1011,4.90351E+14,13436,11,56,78499,"Salt Lake City, UT"
49,35,113414,1012,4.90351E+14,9347,8,37,78499,"Salt Lake City, UT"
49,35,113414,1013,4.90351E+14,16976,17,82,78499,"Salt Lake City, UT"
49,35,113414,1014,4.90351E+14,31384,26,110,78499,"Salt Lake City, UT"
49,35,113414,1015,4.90351E+14,18638,14,77,78499,"Salt Lake City, UT"
49,35,113414,1016,4.90351E+14,12533,12,54,78499,"Salt Lake City, UT"
49,35,113414,1017,4.90351E+14,12826,13,76,78499,"Salt Lake City, UT"
49,35,113414,1018,4.90351E+14,10212,10,61,78499,"Salt Lake City, UT"
49,35,113414,1019,4.90351E+14,15883,16,57,78499,"Salt Lake City, UT"
49,35,113414,1020,4.90351E+14,16431,12,31,78499,"Salt Lake City, UT"
49,35,113414,2000,4.90351E+14,20082,13,54,78499,"Salt Lake City, UT"
49,35,113414,2001,4.90351E+14,5323,6,35,78499,"Salt Lake City, UT"
49,35,113414,2002,4.90351E+14,13906,10,49,78499,"Salt Lake City, UT"
49,35,113414,2003,4.90351E+14,29608,23,102,78499,"Salt Lake City, UT"
49,35,113414,2004,4.90351E+14,4904,4,32,78499,"Salt Lake City, UT"
49,35,113414,2005,4.90351E+14,9821,9,40,78499,"Salt Lake City, UT"
49,35,113414,2006,4.90351E+14,18582,13,47,78499,"Salt Lake City, UT"
49,35,113414,2007,4.90351E+14,27044,22,86,78499,"Salt Lake City, UT"
49,35,113414,2008,4.90351E+14,17733,15,72,78499,"Salt Lake City, UT"
49,35,113414,2009,4.90351E+14,27335,20,94,78499,"Salt Lake City, UT"
49,35,113414,2010,4.90351E+14,114547,58,207,78499,"Salt Lake City, UT"
49,35,113414,2011,4.90351E+14,80174,46,152,78499,"Salt Lake City, UT"
49,35,113414,2012,4.90351E+14,56234,40,144,78499,"Salt Lake City, UT"
49,35,113414,2013,4.90351E+14,19718,20,81,78499,"Salt Lake City, UT"
49,35,113414,3000,4.90351E+14,120086,116,339,78499,"Salt Lake City, UT"
49,35,113414,3001,4.90351E+14,8402,6,19,78499,"Salt Lake City, UT"
49,35,113414,3002,4.90351E+14,7555,13,23,78499,"Salt Lake City, UT"
49,35,113414,3003,4.90351E+14,13603,9,27,78499,"Salt Lake City, UT"
49,35,113414,3004,4.90351E+14,43233,34,106,78499,"Salt Lake City, UT"
49,35,113414,3005,4.90351E+14,58116,53,106,78499,"Salt Lake City, UT"
49,35,113414,3006,4.90351E+14,13075,18,44,78499,"Salt Lake City, UT"
49,35,113414,3007,4.90351E+14,46672,63,158,78499,"Salt Lake City, UT"
49,35,113414,3008,4.90351E+14,55419,31,117,78499,"Salt Lake City, UT"
49,35,113414,3009,4.90351E+14,24437,21,113,78499,"Salt Lake City, UT"
49,35,113414,3010,4.90351E+14,111567,96,403,78499,"Salt Lake City, UT"
49,35,113414,3011,4.90351E+14,11412,24,54,78499,"Salt Lake City, UT"
49,35,113414,3012,4.90351E+14,30136,30,105,78499,"Salt Lake City, UT"
49,35,113414,3013,4.90351E+14,44516,54,159,78499,"Salt Lake City, UT"
49,35,113414,3014,4.90351E+14,11552,8,19,78499,"Salt Lake City, UT"
49,35,113414,3015,4.90351E+14,31679,18,80,78499,"Salt Lake City, UT"
49,35,113414,3016,4.90351E+14,12695,13,51,78499,"Salt Lake City, UT"
49,35,113414,3017,4.90351E+14,18694,30,60,78499,"Salt Lake City, UT"
49,35,113414,3018,4.90351E+14,19992,48,99,78499,"Salt Lake City, UT"
49,35,113414,4000,4.90351E+14,41016,26,106,78499,"Salt Lake City, UT"
49,35,113414,4001,4.90351E+14,111276,85,372,78499,"Salt Lake City, UT"
49,35,113414,4002,4.90351E+14,44135,44,176,78499,"Salt Lake City, UT"
49,35,113414,4003,4.90351E+14,65663,52,182,78499,"Salt Lake City, UT"
49,35,113414,4004,4.90351E+14,27251,23,107,78499,"Salt Lake City, UT"
49,35,113414,4005,4.90351E+14,223553,83,276,78499,"Salt Lake City, UT"
49,35,113414,4006,4.90351E+14,14855,14,67,78499,"Salt Lake City, UT"
49,35,113414,4007,4.90351E+14,21200,17,78,78499,"Salt Lake City, UT"
49,35,113414,4008,4.90351E+14,68583,48,190,78499,"Salt Lake City, UT"
49,35,113415,1000,4.90351E+14,5583,0,0,78499,"Salt Lake City, UT"
49,35,113415,1001,4.90351E+14,7719,22,87,78499,"Salt Lake City, UT"
49,35,113415,1002,4.90351E+14,283101,183,534,78499,"Salt Lake City, UT"
49,35,113415,1003,4.90351E+14,432845,63,235,78499,"Salt Lake City, UT"
49,35,113415,1004,4.90351E+14,12991,14,69,78499,"Salt Lake City, UT"
49,35,113415,1005,4.90351E+14,23755,22,101,78499,"Salt Lake City, UT"
49,35,113415,1006,4.90351E+14,13452,14,53,78499,"Salt Lake City, UT"
49,35,113415,1007,4.90351E+14,17817,18,57,78499,"Salt Lake City, UT"
49,35,113415,1008,4.90351E+14,16398,17,68,78499,"Salt Lake City, UT"
49,35,113415,1009,4.90351E+14,67803,41,164,78499,"Salt Lake City, UT"
49,35,113415,1010,4.90351E+14,44731,37,134,78499,"Salt Lake City, UT"
49,35,113415,1011,4.90351E+14,9714,8,33,78499,"Salt Lake City, UT"
49,35,113415,1012,4.90351E+14,9543,8,38,78499,"Salt Lake City, UT"
49,35,113415,1013,4.90351E+14,7859,8,52,78499,"Salt Lake City, UT"
49,35,113415,1014,4.90351E+14,27940,0,0,78499,"Salt Lake City, UT"
49,35,113415,1015,4.90351E+14,11430,0,0,78499,"Salt Lake City, UT"
49,35,113415,1016,4.90351E+14,32917,1,25,78499,"Salt Lake City, UT"
49,35,113415,1017,4.90351E+14,12851,0,0,78499,"Salt Lake City, UT"
49,35,113415,1018,4.90351E+14,40194,43,155,78499,"Salt Lake City, UT"
49,35,113415,1019,4.90351E+14,22396,23,73,78499,"Salt Lake City, UT"
49,35,113415,1020,4.90351E+14,30072,31,119,78499,"Salt Lake City, UT"
49,35,113415,2000,4.90351E+14,151581,58,228,78499,"Salt Lake City, UT"
49,35,113415,2001,4.90351E+14,19570,16,82,78499,"Salt Lake City, UT"
49,35,113415,2002,4.90351E+14,150404,67,252,78499,"Salt Lake City, UT"
49,35,113415,2003,4.90351E+14,12910,12,65,78499,"Salt Lake City, UT"
49,35,113415,2004,4.90351E+14,40238,4,21,78499,"Salt Lake City, UT"
49,35,113415,2005,4.90351E+14,32744,16,72,78499,"Salt Lake City, UT"
49,35,113415,2006,4.90351E+14,82439,41,159,78499,"Salt Lake City, UT"
49,35,113415,2007,4.90351E+14,22877,21,107,78499,"Salt Lake City, UT"
49,35,113415,2008,4.90351E+14,18197,17,70,78499,"Salt Lake City, UT"
49,35,113415,2009,4.90351E+14,13354,11,46,78499,"Salt Lake City, UT"
49,35,113415,2010,4.90351E+14,132347,48,204,78499,"Salt Lake City, UT"
49,35,113415,2011,4.90351E+14,30390,31,107,78499,"Salt Lake City, UT"
49,35,113415,2012,4.90351E+14,14264,11,36,78499,"Salt Lake City, UT"
49,35,113415,2013,4.90351E+14,7199,5,26,78499,"Salt Lake City, UT"
49,35,113415,2014,4.90351E+14,39555,28,127,78499,"Salt Lake City, UT"
49,35,113415,2015,4.90351E+14,11854,8,32,78499,"Salt Lake City, UT"
49,35,113415,2016,4.90351E+14,26129,18,80,78499,"Salt Lake City, UT"
49,35,113415,2017,4.90351E+14,11995,5,29,78499,"Salt Lake City, UT"
49,35,113415,2018,4.90351E+14,35979,29,97,78499,"Salt Lake City, UT"
49,35,113415,2019,4.90351E+14,20082,17,70,78499,"Salt Lake City, UT"
49,35,113415,2020,4.90351E+14,53222,28,123,78499,"Salt Lake City, UT"
49,35,113415,2021,4.90351E+14,14531,9,30,78499,"Salt Lake City, UT"
49,35,113415,3000,4.90351E+14,2643751,7,29,78499,"Salt Lake City, UT"
49,35,113415,3001,4.90351E+14,22568,0,0,78499,"Salt Lake City, UT"
49,35,113415,3002,4.90351E+14,70096,0,0,78499,"Salt Lake City, UT"
49,35,113415,3003,4.90351E+14,24600,0,0,78499,"Salt Lake City, UT"
49,35,113415,3004,4.90351E+14,1038915,0,0,78499,"Salt Lake City, UT"
49,35,113415,3005,4.90351E+14,63293,0,0,78499,"Salt Lake City, UT"
49,35,113415,3006,4.90351E+14,65804,17,60,78499,"Salt Lake City, UT"
49,35,113415,3007,4.90351E+14,60972,26,87,78499,"Salt Lake City, UT"
49,35,113415,3008,4.90351E+14,614343,94,203,78499,"Salt Lake City, UT"
49,35,113415,3009,4.90351E+14,5910,58,98,78499,"Salt Lake City, UT"
49,35,113415,3010,4.90351E+14,6109,16,56,78499,"Salt Lake City, UT"
49,35,113415,3011,4.90351E+14,4302,8,45,78499,"Salt Lake City, UT"
49,35,113415,3012,4.90351E+14,25396,85,237,78499,"Salt Lake City, UT"
49,35,113415,3013,4.90351E+14,95203,0,0,78499,"Salt Lake City, UT"
49,35,113415,3014,4.90351E+14,3673,28,39,78499,"Salt Lake City, UT"
49,35,113415,3015,4.90351E+14,827996,29,105,78499,"Salt Lake City, UT"
49,35,113415,3016,4.90351E+14,3723,6,32,78499,"Salt Lake City, UT"
49,35,113415,3017,4.90351E+14,21743,27,105,78499,"Salt Lake City, UT"
